is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
1,-48.83418542932315,-50.37538844277312,-36.46277430738705,-36.84283250493658,-56.30728181873953,0,1,0
0,-50.94957556045324,-51.82997947716168,-73.30453587633153,-64.40689314496692,-69.47520042055298,0,0,1
1,-51.132403379925684,-51.132403379925684,-27.250039646844193,-37.40021083737371,-55.84167937117921,0,0,1
1,-44.695130203233546,-47.17547441062711,-37.15678918526804,-41.29914466806521,-52.376431056014226,0,1,0
0,-52.422111566645775,-55.85517159255424,-58.8283387979975,-58.20471511018868,-66.6048773032453,0,0,1
0,-57.45126418897249,-62.6870232169161,-64.07471758414123,-64.1404926536821,-76.67367946421486,0,0,0
0,-54.10173151741437,-60.28241987710113,-120.11146949679744,-54.46135973246487,-90.1351723664536,0,0,0
1,-54.75929249356607,-60.16224488340771,-88.17057016334068,-56.83951253348341,-77.74472763976856,0,0,1
0,-49.0030641084666,-55.12134847731312,-110.39932442863208,-53.194724185342395,-76.62979999371568,0,0,2
0,-50.781090972757546,-55.637891037617386,-61.99897604673352,-53.104846688450245,-69.3807837867776,0,0,0
0,-56.32889897734489,-60.84881823564401,-68.35955405983526,-49.871469080953965,-76.83676519529547,0,0,0
1,-46.07300425449229,-49.927219243391384,-37.358704333445786,-40.929287982256106,-53.814879651726294,0,1,0
1,-53.151109905070584,-55.70376601427061,-48.45171753287087,-40.641517937162845,-67.68662516493184,0,0,0
0,-57.45126418897249,-62.6870232169161,-64.07471758414123,-64.1404926536821,-76.67367946421486,0,0,0
0,-54.10173151741437,-60.28241987710113,-120.11146949679744,-54.46135973246487,-90.1351723664536,0,0,0
1,-54.75929249356607,-60.16224488340771,-88.17057016334068,-56.83951253348341,-77.74472763976856,0,0,1
0,-49.0030641084666,-55.12134847731312,-110.39932442863208,-53.194724185342395,-76.62979999371568,0,0,2
0,-50.781090972757546,-55.637891037617386,-61.99897604673352,-53.104846688450245,-69.3807837867776,0,0,0
0,-56.32889897734489,-60.84881823564401,-68.35955405983526,-49.871469080953965,-76.83676519529547,0,0,0
1,-46.07300425449229,-49.927219243391384,-37.358704333445786,-40.929287982256106,-53.814879651726294,0,1,0
1,-53.151109905070584,-55.70376601427061,-48.45171753287087,-40.641517937162845,-67.68662516493184,0,0,0
0,-57.45126418897249,-62.6870232169161,-64.07471758414123,-64.1404926536821,-76.67367946421486,0,0,0
0,-55.86315311657064,-62.10580818415217,-98.84301490632919,-62.47271692114915,-82.05032168566967,0,1,0
1,-49.62812074780662,-55.27476104740925,-53.6822752621122,-53.75044069477664,-60.239741883099725,0,0,2
0,-50.781090972757546,-55.637891037617386,-61.99897604673352,-53.104846688450245,-69.3807837867776,0,0,0
0,-56.32889897734489,-60.84881823564401,-68.35955405983526,-49.871469080953965,-76.83676519529547,0,0,0
1,-46.07300425449229,-49.927219243391384,-37.358704333445786,-40.929287982256106,-53.814879651726294,0,1,0
1,-53.151109905070584,-55.70376601427061,-48.45171753287087,-40.641517937162845,-67.68662516493184,0,0,0
0,-57.45126418897249,-62.6870232169161,-64.07471758414123,-64.1404926536821,-76.67367946421486,0,0,0
