is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
1,-50.38613963397892,-52.81050338754663,-27.247135188819733,-32.07149712798205,-32.736350321007265,4,4,6
1,-72.78028782894461,-74.67849148794669,-73.30313800696783,-54.29175402955954,-94.77122923103495,0,0,0
0,-81.42589931796587,-84.70133122849313,-87.28691424519207,-106.74898028666371,-107.6119735915235,0,0,0
1,-50.38613963397892,-52.81050338754663,-27.247135188819733,-32.07149712798205,-32.736350321007265,4,4,6
1,-72.78028782894461,-74.67849148794669,-73.30313800696783,-54.29175402955954,-94.77122923103495,0,0,0
0,-82.6357367257486,-84.62407818299988,-62.994151988284464,-85.42991892385525,-101.53398232223394,0,0,0
1,-52.9901413790846,-52.9901413790846,-27.24394201623459,-29.96738148119351,-48.73879073501497,1,1,2
1,-48.395847990099305,-50.60654004301099,-36.46207392885499,-35.43567879722816,-53.84140872541525,0,2,0
0,-66.2391282064424,-68.93157155638357,-66.19271680221088,-66.07875401550807,-86.09694324710567,0,0,0
0,-64.9578731953363,-68.3131860087508,-63.96532783667989,-79.80195102154478,-84.14747154634027,0,0,0
1,-50.94242701858121,-53.3831524843574,-27.246835228487004,-30.751408411163464,-34.97490890061581,4,4,4
1,-58.1327877687921,-59.991584369588,-44.978719645948566,-42.472617161844674,-68.16066775977694,0,0,1
0,-64.9578731953363,-68.3131860087508,-63.96532783667989,-79.80195102154478,-84.14747154634027,0,0,0
1,-50.94242701858121,-53.3831524843574,-27.246835228487004,-30.751408411163464,-34.97490890061581,4,4,4
1,-58.1327877687921,-59.991584369588,-44.978719645948566,-42.472617161844674,-68.16066775977694,0,0,1
0,-66.16771060311902,-68.24297532327927,-48.88573435659918,-58.4828896587363,-80.83343091009877,0,0,0
1,-51.692928299625216,-51.692928299625216,-27.24359919363496,-29.59268874197799,-52.93453625211625,0,0,3
1,-48.34936316049685,-50.682924929584786,-44.97941713678019,-48.82908776848546,-58.37745239873118,0,1,0
0,-82.57953644522532,-85.43115421024793,-101.48381532425925,-81.80341317726555,-109.55894513970337,0,0,1
