is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
1,-52.189598555697124,-55.27842804227075,-45.67977140521635,-47.116011956477095,-62.427794074462305,0,0,1
0,-70.89353874709194,-75.01557007922761,-47.32768983821852,-64.44297225424083,-81.62610979575777,0,0,1
0,-68.88074881869473,-74.49731194341871,-108.05386245310123,-85.33283131551971,-101.2969075546251,0,0,0
0,-52.31504572098873,-58.32360769477558,-83.27268637552037,-63.151332673633675,-77.29685163364483,0,0,0
0,-54.91897468416763,-61.03538507512287,-103.9961022805474,-54.11531290361885,-86.11780536833186,0,0,0
0,-58.41270596867696,-63.578197318720584,-91.58919108167497,-59.037168330112394,-85.88946329317945,0,0,0
1,-50.228594859255836,-54.7557473672017,-69.25350177507525,-54.40657607674263,-67.53890948897869,0,1,0
0,-47.25208276412137,-50.06053774786393,-119.36339246711881,-48.07479777192968,-79.59536460145729,0,0,1
1,-74.47983039255092,-77.37540181749667,-46.57123372217995,-51.42603508341703,-84.98546460640519,0,0,1
0,-68.88074881869473,-74.49731194341871,-108.05386245310123,-85.33283131551971,-101.2969075546251,0,0,0
0,-52.31504572098873,-58.32360769477558,-83.27268637552037,-62.94003143667597,-77.29685163364483,0,0,0
0,-54.91897468416763,-61.03538507512287,-103.9961022805474,-54.11531290361885,-86.11780536833186,0,0,0
0,-58.41270596867696,-63.578197318720584,-91.58919108167497,-59.037168330112394,-85.88946329317945,0,0,0
1,-50.228594859255836,-54.7557473672017,-69.25350177507525,-54.40657607674263,-67.53890948897869,0,1,0
0,-47.25208276412137,-50.06053774786393,-119.36339246711881,-48.07479777192968,-79.59536460145729,0,0,1
1,-74.47983039255092,-77.37540181749667,-46.57123372217995,-51.42603508341703,-84.98546460640519,0,0,1
0,-68.88074881869473,-74.49731194341871,-108.05386245310123,-85.33283131551971,-101.2969075546251,0,0,0
0,-52.31504572098873,-58.32360769477558,-83.27268637552037,-62.94003143667597,-77.29685163364483,0,0,0
0,-54.91897468416763,-61.03538507512287,-103.9961022805474,-54.35900725729466,-86.11780536833186,0,0,0
1,-52.1790014252318,-56.35944777244899,-57.740476273533545,-52.31466536441836,-69.50114430729187,0,0,0
0,-50.57698620982818,-53.53719730323429,-94.57964509640647,-55.28291142768301,-72.01940793315066,0,0,3
1,-74.47983039255092,-77.37540181749667,-46.57123372217995,-51.42603508341703,-84.98546460640519,0,0,1
